
,,"[""eui-fcc23dfffe0aaad5""]",[-117],[-6.8],[45.765026],[3.9768612],[610],[1917750428]

,,"[""eui-fcc23dfffe0aaad5""]",[-115],[-5],[45.765026],[3.9768612],[610],[1938319220]

2019-06-11T14:10:27.530695Z,,"[""eui-b827ebfffe962101"",""eui-b827ebfffec01aae"",""eui-b827ebfffec116c2"",""eui-b827ebfffe869f8d""]","[-114,-97,-114,-111]","[0.8,-6,-14,0.8]","[43.61523,43.61528,43.61685,43.61499]","[7.07274,7.06897,7.06502,7.07144]","[113,null,130,129]","[1214116132,158595236,2031956444,1252126396]"

2019-06-11T14:10:32.011684Z,,"[""eui-b827ebfffebe1e2d"",""eui-b827ebfffe78e708"",""eui-fcc23dfffe0f0c7b"",""eui-0000024b08031311"",""eui-0000024b080e0ffb"",""eui-fcc23dfffe0f8149"",""cea-chamrousse-gateway"",""ixemwine_polito_ivrea"",""eui-60c5a8fffe71ab1c"",""ixemwine_polito_asti"",""eui-b827ebfffe25f356"",""pd01_casale_di_scodosia"",""ixemwine_polito_cellamonte"",""pd02_vighizzolo_deste"",""eui-bd894d6682577e18"",""ixemwine_polito_scuola_enologica"",""pd03_saletto"",""eui-c4f6acaf194158b2"",""eui-29fa94de88b43ee5"",""eui-7d234532af272e6d"",""eui-00800000a000006c"",""eui-ee55d126fb424585"",""ixemwine_polito_guarene"",""eui-7276ff000b030a67"",""ixemwine_polito_alice_bel_colle"",""ixemwine_polito_monforte_dalba"",""gateway_polytech_marseille"",""quatrain-ttngw-1"",""eui-27cff35228bf6dc1"",""eui-871949262f847d11"",""eui-7ac1523994b22966"",""ixemwine_polito_vezza"",""eui-7276fffffe010ca9"",""eui-7276fffffe019843"",""eui-904d4afffeff4c91"",""eui-7276fffffe019882"",""eui-904d4afffeff4c03"",""eui-904d4afffeff4dd5"",""eui-7276fffffe0198ac"",""eui-7276fffffe019881"",""eui-904d4afffeff4dd3""]","[-120,-113,-111,-117,-113,-117,-107,-119,-121,-114,-121,-120,-118,-119,-118,-120,-121,-119,-121,-120,-120,-121,-121,-115,-117,-121,-113,-124,-119,-117,-119,-121,-122,-133,-120,-125,-123,-116,-120,-125,-122]","[-7.8,-5.2,0,-0.5,4.8,-14.5,-12.25,-7.5,-11.5,-13.5,-11,-9.25,-8.5,-10,-15.2,-3.5,-11,-13.8,-15.5,-10.8,-9.2,-11,-13.5,-15,-14,-8.25,-2,-9.75,-15,-14.2,-10,-9.5,-6,-15,-15,-14,-9,-10,-4,-9,-8]","[44.5966,43.716324,46.09072,43.47491,43.9374,44.3946,45.12564,45.467037,43.552532,null,45.42578,45.184193,45.07517,45.176884,45.493916,44.654984,45.226307,45.178272,45.416515,45.284496,47.25238,45.36545,44.73778,45.39873,44.72568,44.585464,null,43.93279,45.43242,45.56657,45.41464,44.764,46.99778,45.18549,45.1819,45.17956,45.1907,45.17858,45.17332,45.18782,45.17092]","[8.083,7.2684064,7.2518,5.60764,5.76714,4.92939,5.9028797,7.8729677,7.13344,null,9.20145,11.49408,8.391095,11.623953,10.956549,7.989046,11.536039,11.189427,11.0849,11.094509,7.51047,10.860687,8.033733,10.96444,8.450581,7.972084,null,4.8218565,11.000511,10.723594,10.984774,7.993095,6.9475,5.71977,5.72628,5.7099,5.73681,5.75082,5.71247,5.68836,5.74141]","[750,null,null,205,472,258,2253,null,36,null,15,null,null,null,null,10,null,null,null,null,1290,null,null,null,null,6,null,25,null,null,null,null,467,241,250,245,253,237,252,236,246]","[1244665012,1617031596,1472838788,2960005508,3586992796,3874143428,1382580524,1502886812,3616412300,950246572,439119252,1017863116,39607076,1518006716,780374076,3320878316,565939196,1965555052,645570252,2470656564,1594551284,2811098276,1315562348,2872568852,3992309348,22572484,2101337340,3949111092,956349036,3245849428,4212263884,80141092,4061181348,743321132,3330623260,1576538660,3548359660,3528041484,769730140,2343451644,2211823884]"

2019-06-11T14:10:32.017621Z,,"[""eui-b827ebfffea81f17""]",[-120],[-14.2],[45.43123],[8.89939],[125],[3488294812]

,,"[""ixemwine_polito_serralunga""]",[-119],[-6.5],[44.611523],[7.996502],[null],[2677168548]

2019-06-11T14:10:40.457639Z,,"[""eui-fcc23dfffe0a902a"",""eui-b827ebfffe78e708"",""eui-fcc23dfffe0a8c1f"",""eui-b827ebfffebe1e2d"",""eui-fcc23dfffe0f42ce"",""eui-b827ebfffe73ab36"",""eui-fcc23dfffe0f8149"",""laird-disk91-3"",""ixemwine_polito_asti"",""eui-60c5a8fffe71ab1c"",""ixemwine_polito_ivrea"",""eui-0000024b08031311"",""cea-chamrousse-gateway"",""eui-0000024b080e0ffb"",""pd01_casale_di_scodosia"",""ro01_badia_polesine"",""ixemwine_polito_scuola_enologica"",""eui-fcc23dfffe0f0c7b"",""eui-579ea7732086753c"",""eui-bd2840b4f8576bf2"",""pd02_vighizzolo_deste"",""pd03_saletto"",""ixemwine_polito_cellamonte"",""eui-00800000a000006c"",""eui-7d234532af272e6d"",""eui-79d6c07d4a2b6bff"",""eui-fcc23dffff10b5d9"",""ixemwine_polito_monforte_dalba"",""eui-7276ff000b030a67"",""eui-f5d1ab1b7ce3d41b"",""ixemwine_polito_loazzolo_elegir"",""laird-disk91-1"",""eui-7ac1523994b22966"",""eui-ee55d126fb424585"",""eui-7276fffffe010ca9"",""eui-904d4afffeff4dd5"",""quatrain-ttngw-1"",""eui-7276fffffe019882"",""eui-7276fffffe019881"",""btssnfourcade"",""eui-904d4afffeff4c91"",""eui-904d4afffeff4c03"",""eui-7276fffffe0198ac""]","[-117,-111,-117,-119,-115,-119,-113,-120,-115,-121,-119,-109,-118,-102,-119,-118,-120,-112,-119,-118,-121,-120,-115,-120,-120,-120,-118,-120,-115,-121,-115,-120,-123,-120,-123,-114,-124,-121,-119,-121,-116,-116,-115]","[-8.8,-4.5,-7.8,-7.2,-10.2,-12,-3.5,-11.5,-14.25,-11.8,-11.75,8.2,-3.75,11.5,-10,-13.75,-3,-1,-12,-13.2,-10.75,-9.25,-8.5,-8.5,-11.8,-13,-4,-5.75,-9.2,-11.5,-10.5,-3.75,-6.2,-8.2,-7,-1,-4,-7,-3,-9.75,-8,-2,-4]","[null,43.716324,45.766533,44.5966,45.78367,45.54268,44.3946,45.780247,null,43.552532,45.467037,43.47491,45.12564,43.93736,45.184193,45.075447,44.654984,46.09072,45.6131,45.617493,45.176884,45.226307,45.07517,47.25238,45.284496,45.23273,44.43428,44.585464,45.39873,45.46743,44.671856,45.791313,45.41464,45.36545,46.99779,45.17858,43.93279,45.17956,45.18782,43.455105,45.1819,45.1907,45.17332]","[null,7.2684064,4.879587,8.083,4.8727064,9.1222,4.92939,3.070948,null,7.13344,7.8729677,5.60764,5.9028797,5.76712,11.49408,11.485512,7.989046,7.2518,10.702052,10.841777,11.623953,11.536039,8.391095,7.51047,11.094509,11.33474,7.5861235,7.972084,10.96444,11.1958,8.268283,3.094985,10.984774,10.860687,6.9475,5.75082,4.8218565,5.7099,5.68836,5.480484,5.72629,5.73681,5.71247]","[null,null,231,750,null,180,258,30,null,36,null,205,2253,463,null,null,10,null,null,null,null,null,null,1290,null,null,450,6,null,null,null,null,null,null,468,237,25,245,236,350,249,252,252]","[3258052348,1625480524,1252152628,1253113940,2026937444,618373540,3882593580,1825476100,958695508,3624861244,1511335748,2968454452,1391029460,3595441724,1026312028,2808184076,3329327244,1481287724,188325132,3961404020,1526455636,574388132,48056012,1603000220,2479105484,163461492,2508553556,31021420,2881017788,2014225740,1971883876,3584982156,4220712804,2819547188,4069630284,3536490412,3957560020,1584987596,2351900580,2273105996,3339072188,3556808588,778179076]"

,,"[""ixemwine_polito_alice_bel_colle""]",[-117],[-9.25],[44.72568],[8.450581],[null],[4000757628]

,,"[""ixemwine_polito_vezza""]",[-120],[-12.25],[44.764],[7.993095],[null],[88590028]

2019-06-11T14:10:44Z,,"[""eui-b827ebfffe54e7b8""]",[-117],[-4.5],[43.550385],[5.453305],[300],[259203596]

2019-06-11T14:10:48.25768Z,,"[""eui-fcc23dfffe0f42ce"",""eui-b827ebfffe78e708"",""eui-b827ebfffec4e6ea"",""eui-0000024b080e0ffb"",""eui-b827ebfffebe1e2d"",""eui-fcc23dfffe0a902a"",""eui-fcc23dfffe0f8149"",""eui-b827ebfffee39353"",""ixemwine_polito_ivrea"",""eui-0000024b08031311"",""eui-fcc23dfffe0f0c7b"",""cea-chamrousse-gateway"",""ixemwine_polito_scuola_enologica"",""eui-7ac1523994b22966"",""eui-b827ebfffe54e7b8"",""ixemwine_polito_cellamonte"",""pd01_casale_di_scodosia"",""laird-disk91-1"",""quatrain-ttngw-1"",""eui-7276fffffe0198ac"",""eui-7276fffffe010ca9"",""eui-7276fffffe019882"",""eui-904d4afffeff4c91"",""eui-7276fffffe019881"",""eui-904d4afffeff4dd5"",""eui-7276fffffe01988f"",""eui-904d4afffeff4dd3""]","[-113,-114,-113,-101,-119,-119,-79,-115,-117,-115,-117,-120,-121,-121,-117,-115,-121,-119,-124,-120,-129,-128,0,-125,-117,0,-123]","[-14.5,-13.8,-12.5,9.8,-15.8,-16.8,-4.5,-10.5,-13.25,-0.2,-6.8,-14.25,-10.75,-15.5,-7.25,-15,-15.75,-7.5,-1.5,-5,-12,-12,-12,-8,-11,-12,-9]","[45.78367,43.716324,43.61965,43.93736,44.5966,null,44.3946,43.97925,45.467037,43.47491,46.09072,45.12564,44.654984,45.41464,43.550385,45.07517,45.184193,45.791313,43.93279,45.17332,46.99779,45.17956,45.1819,45.18782,45.17858,45.19042,45.17092]","[4.8727064,7.2684064,3.85713,5.76712,8.083,null,4.92939,4.6816,7.8729677,5.60764,7.2518,5.9028797,7.989046,10.984774,5.453305,8.391095,11.49408,3.094985,4.8218565,5.71247,6.9475,5.7099,5.72629,5.68836,5.75083,5.70351,5.74142]","[null,null,40,463,750,null,258,136,null,205,null,2253,10,null,300,null,null,null,25,252,468,245,249,236,236,247,246]","[2034734348,1633277412,2447098180,3603238612,1260910836,3265849244,3890390476,1732024084,1519132644,2976251356,1489084628,1398826364,3337124140,4228509684,267000492,55852908,1034108908,3592779052,3965356916,785975972,4077427180,1592784492,3346869076,2359697476,3544287308,866883132,2228069732]"

2019-06-11T14:10:48.252134Z,,"[""eui-7276ff000805029f""]",[-120],[-7.5],[45.84389],[3.12789],[387],[28455812]

2019-06-11T14:10:57.531406Z,,"[""eui-b827ebfffe962101"",""eui-b827ebfffec116c2"",""eui-b827ebfffe869f8d"",""eui-b827ebfffec01aae""]","[-114,-115,-114,-97]","[0.2,-12.5,-2,-5]","[43.61523,43.61685,43.61499,43.61528]","[7.07274,7.06502,7.07144,7.06897]","[113,130,129,null]","[1244115108,2061955388,1282125364,188594220]"

2019-06-11T14:11:04.504742Z,,"[""eui-b827ebfffea81f17""]",[-119],[-11.2],[45.43123],[8.89939],[125],[3520786476]

,,"[""ixemwine_polito_loazzolo_elegir""]",[-115],[-5.25],[44.671856],[8.268283],[null],[1995926596]

2019-06-11T14:11:15.876974Z,,"[""eui-b827ebfffec116c2"",""eui-b827ebfffec01aae"",""eui-b827ebfffe962101"",""eui-b827ebfffe869f8d""]","[-113,-96,-117,-103]","[0.2,-4,0.2,10]","[43.61685,43.61528,43.61523,43.61499]","[7.06502,7.06897,7.07274,7.07144]","[130,null,113,129]","[2080303676,206942532,1262463420,1300473668]"

2019-06-11T14:11:20.742887Z,,"[""eui-0000024b080e0ffb"",""eui-0000024b08031311"",""eui-fcc23dfffe0f0c7b"",""ixemwine_polito_scuola_enologica"",""eui-b827ebfffe54e7b8"",""quatrain-ttngw-1"",""btssnfourcade""]","[-108,-107,-117,-121,-119,-125,-124]","[7.5,9.2,-6.2,-12.5,-10,-4.25,-5.25]","[43.93741,43.47494,46.09072,44.654984,43.550385,43.93279,43.455105]","[5.7671,5.60766,7.2518,7.989046,5.453305,4.8218565,5.480484]","[477,203,null,10,300,25,350]","[3635730276,3008743052,1521576316,3369615812,299492172,3997848564,2313394556]"

2019-06-11T14:11:22.530717Z,,"[""eui-b827ebfffe869f8d"",""eui-b827ebfffec01aae"",""eui-b827ebfffe962101""]","[-111,-97,-112]","[-1.2,-5,2.8]","[43.61499,43.61528,43.61523]","[7.07144,7.06897,7.07274]","[129,null,113]","[1307124212,213593084,1269113964]"

2019-06-11T14:11:32Z,,"[""btssnfourcade""]",[-124],[-5.25],[43.455105],[5.480484],[350],[2313394556]

2019-06-11T14:11:36.991331Z,,"[""eui-b827ebfffe78e708"",""eui-60c5a8fffe71ab1c"",""eui-60c5a8fffe71ab1c"",""eui-0000024b080e0ffb"",""eui-00800000a0003023"",""eui-b827ebfffebe1e2d"",""eui-b827ebfffe73ab36"",""eui-0000024b08031311"",""ro01_badia_polesine"",""laird-disk91-1"",""ixemwine_polito_scuola_enologica"",""eui-7d234532af272e6d"",""ixemwine_polito_cellamonte"",""eui-fcc23dfffe0f0c7b"",""eui-ee55d126fb424585"",""pd01_casale_di_scodosia"",""pd03_saletto"",""eui-579ea7732086753c"",""pd02_vighizzolo_deste"",""eui-bd2840b4f8576bf2"",""eui-7ac1523994b22966"",""eui-fcc23dffff10b5d9"",""eui-b827ebfffe54e7b8"",""ixemwine_polito_loazzolo_elegir"",""eui-312cea6345439f3e"",""ixemwine_polito_vezza"",""ixemwine_polito_monforte_dalba"",""ixemwine_polito_alice_bel_colle"",""quatrain-ttngw-1"",""ixemwine_polito_gattinara"",""eui-52401e5746371341"",""eui-7276fffffe019882"",""eui-7276fffffe0198ac"",""eui-7276fffffe019881"",""eui-904d4afffeff4c91""]","[-111,-121,-120,-118,-116,-119,-121,-117,-120,-119,-118,-118,-117,-116,-118,-121,-120,-120,-121,-120,-119,-118,-118,-117,-119,-121,-121,-119,-125,-118,-118,-131,-124,-127,-124]","[-1.5,-14.5,-6.8,-1,-13.8,-10.2,-14,-3.8,-14.25,-9.25,-3,-11.5,-13.25,-6.2,-13.5,-10,-10,-13,-14.25,-14.8,-10,-12.2,-14,-11.25,-15.8,-13.75,-12,-10,-13.75,-14.5,-14.8,-13,-9,-11,-18]","[43.716324,43.552532,43.552532,43.93741,45.03667,44.5966,45.54268,43.47493,45.075447,45.791313,44.654984,45.284496,45.07517,46.09072,45.36545,45.184193,45.226307,45.6131,45.176884,45.617493,45.41464,44.43428,43.550385,44.671856,45.37414,44.764,44.585464,44.72568,43.93279,45.62258,45.470673,45.17956,45.17333,45.18781,45.1819]","[7.2684064,7.13344,7.13344,5.76713,11.80424,8.083,9.1222,5.60764,11.485512,3.094985,7.989046,11.094509,8.391095,7.2518,10.860687,11.49408,11.536039,10.702052,11.623953,10.841777,10.984774,7.5861235,5.453305,8.268283,10.810763,7.993095,7.972084,8.450581,4.8218565,8.360858,10.718034,5.7099,5.71248,5.68834,5.72629]","[null,36,36,477,30,750,180,211,null,null,10,null,null,null,null,null,null,null,null,null,null,450,300,null,null,null,6,null,25,null,null,245,253,237,250]","[1682014884,3681393645,3681395692,3651976100,1834765956,1309648348,674907948,3024988900,2864718380,3641516580,3385861644,2535639812,104590444,1537822164,2876081460,1082846324,630922540,244859460,1582989932,4017938340,4277247084,2565087988,315738004,2028418324,1104540764,145124468,87555828,4057292036,4014094388,53539476,991584460,1641522028,834713500,2408435012,3395606532]"

2019-06-11T14:11:36.989671Z,,"[""eui-7276ff000805029f""]",[-125],[-11],[45.84391],[3.12785],[404],[77193316]

2019-06-11T14:11:40.876016Z,,"[""eui-b827ebfffe962101"",""eui-b827ebfffec01aae"",""eui-b827ebfffec116c2"",""eui-b827ebfffe869f8d""]","[-114,-96,-113,-97]","[0,-4.2,0,10.2]","[43.61523,43.61528,43.61685,43.61499]","[7.07274,7.06897,7.06502,7.07144]","[113,null,130,129]","[1287462708,231941828,2105302940,1325472948]"

2019-06-11T14:11:47.525066Z,,"[""eui-b827ebfffec116c2"",""eui-b827ebfffe869f8d"",""eui-b827ebfffec01aae"",""eui-b827ebfffe962101""]","[-115,-111,-96,-117]","[-11,-1.2,-5.2,-0.2]","[43.61685,43.61499,43.61528,43.61523]","[7.06502,7.07144,7.06897,7.07274]","[130,129,null,113]","[2111953180,1332123196,238592076,1294112956]"

2019-06-11T14:11:53.243001Z,,"[""eui-fcc23dfffe0a902a"",""eui-fcc23dfffe0f0c7b"",""eui-0000024b080e0ffb"",""eui-fcc23dfffe0f42ce"",""ixemwine_polito_ivrea"",""eui-b827ebfffe25f356"",""eui-b827ebfffebe1e2d"",""eui-0000024b08031311"",""eui-fcc23dffff10b5d9"",""ixemwine_polito_scuola_enologica"",""eui-fcc23d00010f30e9"",""ixemwine_polito_cellamonte"",""laird-disk91-1"",""pd01_casale_di_scodosia"",""eui-00800000a000006c"",""eui-7ac1523994b22966"",""ixemwine_polito_serralunga"",""eui-52401e5746371341"",""ixemwine_polito_monforte_dalba"",""ixemwine_polito_loazzolo_elegir"",""eui-b827ebfffea81f17"",""ixemwine_polito_alice_bel_colle"",""gateway_polytech_marseille"",""eui-7276fffffe01988f"",""eui-904d4afffeff4dd3"",""eui-7276fffffe019881"",""quatrain-ttngw-1"",""eui-7276fffffe019882"",""eui-7276fffffe019843"",""eui-904d4afffeff4c03"",""eui-904d4afffeff4dd5"",""eui-7276fffffe0198ac"",""eui-fcc23dfffe0aaad5"",""btssnfourcade"",""eui-904d4afffeff4c91""]","[-115,-112,-112,-114,-116,-120,-120,-114,-119,-119,-118,-114,-119,-121,-113,-120,-121,-120,-120,-117,-120,-118,-113,-122,-122,-111,-125,-117,-127,-111,-109,-111,-117,-124,-110]","[-10.2,3.5,4.8,-6.5,-8.5,-12.8,-8,3,-5.8,-4,-11.2,-8,-3.25,-15,-8,-12.2,-8.25,-12.8,-10.75,-10.25,-12,-11.5,-0.5,-6,-15,6,-10.5,0,-10,0,-5,6,-8,-14.5,0]","[null,46.09072,43.93741,45.78367,45.467037,45.42578,44.5966,43.47489,44.43428,44.654984,47.04867,45.07517,45.791313,45.184193,47.25238,45.41464,44.611523,45.470673,44.585464,44.671856,45.43123,44.72568,null,45.19041,45.17093,45.18781,43.93279,45.17957,45.1855,45.19071,45.17859,45.17333,45.765026,43.455105,45.18189]","[null,7.2518,5.76713,4.8727064,7.8729677,9.20145,8.083,5.60758,7.5861235,7.989046,6.900656,8.391095,3.094985,11.49408,7.51047,10.984774,7.996502,10.718034,7.972084,8.268283,8.89939,8.450581,null,5.70348,5.74143,5.68833,4.8218565,5.7099,5.71976,5.73682,5.75083,5.71248,3.9768612,5.480484,5.72629]","[null,null,477,null,null,15,750,220,450,10,null,null,null,null,1290,null,null,null,6,null,125,null,null,249,247,237,25,245,243,250,237,253,610,350,250]","[3330832588,1554067988,3668221916,2099717692,1584115996,520348380,1325894164,3041234732,2581333812,3402107468,2087074836,120836268,3657762412,1099092108,1675780468,4293492868,2758397772,1007830252,103801652,2044664156,3569524036,4073537852,2182566460,931866476,2293053132,2424680836,4030340196,1657767852,824550324,3629588772,3609270604,850959332,2149515204,2345886196,3411852340]"

,,"[""ixemwine_polito_vezza""]",[-120],[-12.5],[44.764],[7.993095],[null],[161370300]

2019-06-11T14:12:00.518845Z,,"[""eui-871949262f847d11""]",[-115],[-11.8],[45.56657],[10.723594],[null],[3334355620]

2019-06-11T14:12:00.511783Z,,"[""eui-0000024b080e0ffb"",""ixemwine_polito_serralunga"",""ixemwine_polito_gattinara"",""ixemwine_polito_alice_bel_colle"",""eui-b827ebfffebe1e2d"",""ixemwine_polito_monforte_dalba"",""eui-fcc23dfffe0a8c1f"",""eui-00800000a0003023"",""eui-b827ebfffee39353"",""eui-52401e5746371341"",""eui-fcc23dfffe0f0c7b"",""eui-c4f6acaf194158b2"",""eui-0000024b08031311"",""eui-579ea7732086753c"",""eui-bd2840b4f8576bf2"",""eui-7d234532af272e6d"",""eui-f5d1ab1b7ce3d41b"",""eui-28d7b508ad929ca8"",""eui-bd894d6682577e18"",""eui-7ac1523994b22966"",""eui-ec43082e8828dc12"",""eui-b827ebfffea81f17"",""ro01_badia_polesine"",""pd01_casale_di_scodosia"",""gateway_polytech_marseille"",""pd02_vighizzolo_deste"",""eui-7276fffffe019881"",""eui-7276fffffe010ca9"",""eui-904d4afffeff4dd5"",""eui-7276fffffe019843"",""eui-7276fffffe019882"",""eui-904d4afffeff4c03"",""eui-7276fffffe0198ac"",""eui-904d4afffeff4dd3"",""eui-904d4afffeff4c91"",""ixemwine_polito_vezza"",""quatrain-ttngw-1"",""btssnfourcade"",""eui-7276ff000805029f""]","[-109,-121,-120,-117,-119,-121,-115,-116,-115,-121,-113,-120,-114,-119,-118,-120,-119,-120,-118,-121,-117,-118,-118,-120,-113,-120,-116,-128,-114,-130,-120,-114,-116,-119,-116,-120,-124,-123,-122]","[9.2,-8.25,-11.75,-7.75,-6.8,-9.75,-12,-11.5,-12.2,-8,2.2,-13.8,4,-13.2,-9,-10.2,-11.8,-11.5,-12.8,-8.2,-12,-11.2,-11.75,-10.75,0.25,-10.75,1,-11,0,-12,-3,0,0,-4,-2,-7.25,-2.25,-10.75,-4.2]","[43.93741,44.611523,45.62258,44.72568,44.5966,44.585464,45.766533,45.03667,43.97925,45.470673,46.09072,45.178272,43.47489,45.6131,45.617493,45.284496,45.46743,45.505535,45.493916,45.41464,45.63799,45.43123,45.075447,45.184193,null,45.176884,45.18781,46.99779,45.17859,45.1855,45.17957,45.19071,45.17333,45.17093,45.18189,44.764,43.93279,43.455105,45.84391]","[5.76713,7.996502,8.360858,8.450581,8.083,7.972084,4.879587,11.80424,4.6816,10.718034,7.2518,11.189427,5.60758,10.702052,10.841777,11.094509,11.1958,10.735832,10.956549,10.984774,10.732142,8.89939,11.485512,11.49408,null,11.623953,5.68833,6.94749,5.75083,5.71976,5.7099,5.73682,5.71248,5.74143,5.72629,7.993095,4.8218565,5.480484,3.12782]","[477,null,null,null,750,6,231,30,136,null,null,null,220,null,null,null,null,null,null,null,null,125,null,null,null,null,237,470,237,243,245,250,253,247,250,null,25,350,409]","[3675499132,2765674996,77062516,4080815076,1333171388,111078876,1332210116,1858288988,1804284684,1015107468,1561345212,2054061300,3048511964,268382476,4041461340,2559162820,2094283076,80668780,868880268,5802780,265256188,3576801260,2888241380,1106369316,2189843676,1606512924,2431958068,4149687756,3616547820,831827548,1665045084,3636865996,858236556,2300330364,3419129556,168647524,4037617412,2353163420,100716348]"

2019-06-11T14:12:05.876546Z,,"[""eui-b827ebfffe962101"",""eui-b827ebfffec01aae"",""eui-b827ebfffe869f8d"",""eui-b827ebfffec116c2""]","[-117,-96,-97,-114]","[4.5,-5.2,10.2,-0.8]","[43.61523,43.61528,43.61499,43.61685]","[7.07274,7.06897,7.07144,7.06502]","[113,null,129,130]","[1312460980,256940108,1350471212,2130301188]"

2019-06-11T14:12:09.491467Z,,"[""eui-fcc23dfffe0f0c7b"",""eui-b827ebfffe78e708"",""eui-b827ebfffebe1e2d"",""eui-00800000a0003023"",""eui-0000024b080e0ffb"",""eui-fcc23dfffe0a6a67"",""eui-0000024b08031311"",""eui-7ac1523994b22966"",""pd02_vighizzolo_deste"",""ro01_badia_polesine"",""ixemwine_polito_scuola_enologica"",""ixemwine_polito_cellamonte"",""eui-fcc23dffff10b5d9"",""eui-fcc23d00010f30e9"",""ixemwine_polito_loazzolo_elegir"",""eui-7d234532af272e6d"",""ixemwine_polito_monforte_dalba"",""cea-chamrousse-gateway"",""eui-7276fffffe019881"",""eui-7276fffffe010ca9"",""quatrain-ttngw-1"",""eui-52401e5746371341"",""eui-7276fffffe019882"",""eui-7276fffffe0198ac"",""btssnfourcade"",""eui-904d4afffeff4dd5""]","[-112,-114,-120,-119,-115,-118,-117,-121,-119,-120,-118,-117,-118,-119,-115,-120,-121,-114,-115,-126,-125,-119,-122,0,-124,-113]","[-0.8,-11.2,-11.8,-17.2,-1.5,-13.8,-1.8,-11.2,-16.25,-11.75,-3.75,-13.75,-4.2,-13,-12.25,-15.5,-12,-2,0,-9,-15.75,-14.2,-6,3,-15.75,-7]","[46.09072,43.716324,44.5966,45.03672,43.93741,46.523056,43.47489,45.41464,45.176884,45.075447,44.654984,45.07517,44.43428,47.04867,44.671856,45.284496,44.585464,45.12564,45.18781,46.99779,43.93279,45.470673,45.17957,45.17333,43.455105,45.17859]","[7.2518,7.2684064,8.083,11.8042,5.76716,6.531606,5.60758,10.984774,11.623953,11.485512,7.989046,8.391095,7.5861235,6.900656,8.268283,11.094509,7.972084,5.9028797,5.68833,6.94749,4.8218565,10.718034,5.7099,5.71248,5.480484,5.75083]","[null,null,750,53,472,null,220,null,null,null,10,null,450,null,null,null,6,2253,237,470,25,null,245,253,350,237]","[1570313828,1714506508,1342139996,1867257596,3684467740,2296701316,3057480580,14771372,1615481516,2897209972,3418353292,137082116,2597579652,2103320676,2060909996,2568131420,120047484,1480055548,2440926684,4158656364,4046586028,1024076068,1674013692,867205172,2362132028,3625516428]"

,,"[""ixemwine_polito_alice_bel_colle""]",[-119],[-13.5],[44.72568],[8.450581],[null],[4089783692]

2019-06-11T14:12:12.52919Z,,"[""eui-b827ebfffe869f8d"",""eui-b827ebfffec01aae"",""eui-b827ebfffe962101"",""eui-b827ebfffec116c2""]","[-111,-96,-115,-114]","[-0.5,-4,0,-10.2]","[43.61499,43.61528,43.61523,43.61685]","[7.07144,7.06897,7.07274,7.06502]","[129,null,113,130]","[1357122156,263591052,1319111924,2136952124]"

2019-06-11T14:12:25.728594Z,,"[""eui-b827ebfffec4e6ea"",""eui-fcc23dfffe0f0c7b"",""laird-disk91-3"",""eui-0000024b080e0ffb"",""eui-b827ebfffebe1e2d"",""eui-b827ebfffe78e708"",""cea-chamrousse-gateway"",""eui-b827ebfffee39353"",""eui-fcc23dfffe0a6b25"",""eui-fcc23dfffe0f42ce"",""eui-0000024b08031311"",""eui-52401e5746371341"",""laird-disk91-1"",""ixemwine_polito_scuola_enologica"",""ixemwine_polito_cellamonte"",""ixemwine_polito_monforte_dalba"",""eui-b827ebfffe54e7b8"",""ixemwine_polito_gattinara"",""ixemwine_polito_serralunga"",""quatrain-ttngw-1"",""eui-7276fffffe019881"",""btssnfourcade"",""eui-904d4afffeff4dd5"",""eui-904d4afffeff4c03"",""eui-7276fffffe0198ac""]","[-113,-116,-120,-108,-121,-113,-115,-115,-115,-113,-114,-118,-118,-120,-118,-123,-118,-119,-121,-121,-119,-124,-114,-118,-118]","[-13.5,-1,-15.25,8.8,-14.2,-11,-13.75,-12.8,-13.8,-12,2.5,-16,-3.25,-7.75,-13.5,-13,-12.25,-14.25,-12.75,-0.75,-10,-14.25,-8,-4,-4]","[43.61965,46.09072,45.780247,43.93741,44.5966,43.716324,45.12564,43.97925,45.468155,45.78367,43.47491,45.470673,45.791313,44.654984,45.07517,44.585464,43.550385,45.62258,44.611523,43.93279,45.1878,43.455105,45.17859,45.19071,45.17332]","[3.85713,7.2518,3.070948,5.76716,8.083,7.2684064,5.9028797,4.6816,4.3777256,4.8727064,5.60756,10.718034,3.094985,7.989046,8.391095,7.972084,5.453305,8.360858,7.996502,4.8218565,5.68834,5.480484,5.75082,5.73683,5.71247]","[40,null,30,472,750,null,2253,136,null,null,231,null,null,10,null,6,300,null,null,25,239,350,238,251,253]","[2544573148,1586559644,1930747932,3700713540,1358385804,1730752308,1496301364,1829499124,3556058772,2132209348,3073726404,1040321860,3690254068,3434599108,153327932,136293300,364475468,102276932,2790889436,4062831820,2457172500,2378377828,3641762228,3662080396,883450988]"

2019-06-11T14:12:25.727153Z,,"[""eui-7276ff000805029f""]",[-121],[-2],[45.84392],[3.12777],[397],[125930764]

